1526,12/05/2016 11:54:51,1412,-122.39902,37.79103,0.0,44.65,9711,1
1526,12/05/2016 11:47:45,1412,-122.42753,37.76952,0.0,83.72,9711,1
1526,12/05/2016 11:54:48,1412,-122.39943,37.7907,0.0,42.91,9711,1
1526,12/05/2016 11:53:53,1412,-122.40135,37.78916,0.0,46.06,9711,1
1526,12/05/2016 11:51:33,1412,-122.41201,37.78077,0.0,44.63,9711,1
1526,12/05/2016 11:39:18,1412,-122.45299,37.7654,6.111,80.0,9711,1
1526,12/05/2016 11:51:36,1412,-122.41165,37.78105,0.0,44.65,9711,1
1526,12/05/2016 11:18:23,1412,-122.49841,37.76071,10.556,86.0,9711,1
1526,12/05/2016 11:17:21,1412,-122.50286,37.76051,6.111,86.0,9711,1
1526,12/05/2016 11:20:10,1412,-122.49203,37.761,9.167,86.0,9711,1
1526,12/05/2016 11:48:28,1412,-122.42295,37.7721,0.0,46.05,9711,1
1526,12/05/2016 11:20:21,1412,-122.49085,37.76105,8.056,86.0,9711,1
1526,12/05/2016 11:17:51,1412,-122.50067,37.76061,6.667,86.0,9711,1
1526,12/05/2016 11:34:09,1412,-122.46193,37.7642,9.722,86.0,9711,1
1526,12/05/2016 11:51:55,1412,-122.40881,37.78331,0.0,44.65,9711,1
1526,12/05/2016 11:50:00,1412,-122.41816,37.77589,0.0,44.64,9711,1
1526,12/05/2016 11:57:58,1412,-122.39053,37.79129,0.0,148.15,9711,1
1526,12/05/2016 11:46:27,1412,-122.42941,37.76941,1.944,86.0,9711,1
1526,12/05/2016 11:51:51,1412,-122.40922,37.78298,0.0,44.31,9711,1
1526,12/05/2016 11:56:28,1412,-122.39348,37.7943,0.0,123.43,9711,1
1526,12/05/2016 11:11:10,1412,-122.50931,37.76018,0.0,181.0,9711,1
1526,12/05/2016 11:55:14,1412,-122.39723,37.79247,0.0,43.48,9711,1
1526,12/05/2016 11:55:20,1412,-122.39691,37.79273,0.0,44.31,9711,1
1526,12/05/2016 11:52:23,1412,-122.40693,37.7848,0.0,46.05,9711,1
1526,12/05/2016 11:19:30,1412,-122.49405,37.76091,9.167,86.0,9711,1
1526,12/05/2016 11:24:24,1412,-122.47989,37.76153,3.333,86.0,9711,1
1526,12/05/2016 11:47:52,1412,-122.42706,37.76956,0.0,85.98,9711,1
1526,12/05/2016 11:48:18,1412,-122.42417,37.77114,0.0,44.67,9711,1
1526,12/05/2016 11:03:40,1412,-122.50766,37.76035,0.0,134.0,9711,1
1526,12/05/2016 11:51:03,1412,-122.41318,37.77984,0.0,44.65,9711,1
1526,12/05/2016 11:56:45,1412,-122.39178,37.79293,0.0,135.35,9711,1
1526,12/05/2016 11:47:21,1412,-122.42778,37.76951,0.0,87.07,9711,1
1526,12/05/2016 11:52:57,1412,-122.40672,37.78496,0.0,44.65,9711,1
1526,12/05/2016 11:52:35,1412,-122.40672,37.78496,0.0,44.65,9711,1
1526,12/05/2016 11:21:25,1412,-122.48867,37.76115,4.444,86.0,9711,1
1526,12/05/2016 11:56:36,1412,-122.39271,37.79375,0.0,137.33,9711,1
1526,12/05/2016 11:51:43,1412,-122.41044,37.78202,0.0,46.07,9711,1
1526,12/05/2016 11:55:08,1412,-122.39746,37.79229,0.0,44.67,9711,1
1526,12/05/2016 11:53:27,1412,-122.4038,37.78724,0.0,47.89,9711,1
1526,12/05/2016 11:53:42,1412,-122.40216,37.78851,0.0,46.05,9711,1
1526,12/05/2016 11:56:16,1412,-122.39499,37.79424,0.0,44.65,9711,1
1526,12/05/2016 11:32:10,1412,-122.46591,37.76403,4.444,87.0,9711,1
1526,12/05/2016 11:18:51,1412,-122.49625,37.76081,3.056,86.0,9711,1
1526,12/05/2016 11:48:25,1412,-122.42336,37.77178,0.0,46.05,9711,1
1526,12/05/2016 11:49:22,1412,-122.41897,37.77524,0.0,44.64,9711,1
1526,12/05/2016 11:48:52,1412,-122.4206,37.77395,0.0,44.66,9711,1
1526,12/05/2016 11:27:40,1412,-122.47149,37.7619,10.556,87.0,9711,1
1526,12/05/2016 11:00:40,1412,-122.50767,37.76035,0.0,134.0,9711,1
1526,12/05/2016 11:54:28,1412,-122.40094,37.78949,0.0,44.65,9711,1
1526,12/05/2016 11:52:16,1412,-122.40734,37.78448,0.0,46.05,9711,1
1526,12/05/2016 11:37:02,1412,-122.45763,37.76473,3.889,24.0,9711,1
1526,12/05/2016 11:48:37,1412,-122.42178,37.77303,0.0,46.05,9711,1
1526,12/05/2016 11:56:39,1412,-122.39239,37.79346,0.0,137.33,9711,1
1526,12/05/2016 11:49:45,1412,-122.41897,37.77524,0.0,44.64,9711,1
1526,12/05/2016 11:54:40,1412,-122.40034,37.78997,0.0,43.02,9711,1
1526,12/05/2016 11:35:29,1412,-122.45972,37.7643,10.556,87.0,9711,1
1526,12/05/2016 11:54:33,1412,-122.40074,37.78965,0.0,44.65,9711,1
1526,12/05/2016 11:47:16,1412,-122.42794,37.76948,3.056,85.0,9711,1
